Rk,Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
471,Daizen Maeda,JPN,FW,Celtic,27,9,9,758,8.4,4,0,4,4,0,0,1,1,3.0,3.0,0.7,3.7,14,9,60,0.47,0.00,0.47,0.47,0.47,0.35,0.08,0.44,0.35,0.44
472,Gabriel Magalhães,BRA,DF,Arsenal,27,9,9,803,8.9,1,0,1,1,0,0,1,0,1.3,1.3,0.0,1.3,3,36,0,0.11,0.00,0.11,0.11,0.11,0.15,0.00,0.15,0.15,0.15
473,Soungoutou Magassa,FRA,MF,Monaco,21,7,2,287,3.2,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.2,2,11,3,0.31,0.00,0.31,0.31,0.31,0.05,0.03,0.08,0.05,0.08
474,Hugo Magnetti,FRA,MF,Brest,26,10,8,696,7.7,1,0,1,1,0,0,0,0,0.8,0.8,0.2,1.0,4,22,10,0.13,0.00,0.13,0.13,0.13,0.10,0.03,0.13,0.10,0.13
475,Mike Maignan,FRA,GK,Milan,29,10,10,860,9.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
476,Radosław Majecki,POL,GK,Monaco,25,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
477,Róbert Mak,SVK,"FW,MF",Slovan Bratislava,34,7,2,201,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,9,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
478,Andrija Maksimović,SRB,"MF,FW",Red Star,17,7,6,414,4.6,0,0,0,0,0,0,2,0,0.4,0.4,1.1,1.5,10,24,19,0.00,0.00,0.00,0.00,0.00,0.09,0.23,0.32,0.09,0.32
479,Tyrell Malacia,NED,DF,PSV Eindhoven,25,3,2,223,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,4,7,6,0.00,0.00,0.00,0.00,0.00,0.02,0.22,0.24,0.02,0.24
480,Jarzinho Malanga,GER,"FW,MF",Stuttgart,18,3,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,6,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
481,Donyell Malen,NED,FW,Dortmund,26,5,3,237,2.6,2,1,3,2,0,0,1,0,1.6,1.6,0.9,2.5,5,3,24,0.76,0.38,1.14,0.76,1.14,0.61,0.34,0.95,0.61,0.95
482,Darian Males,SUI,"FW,MF",Young Boys,24,7,3,283,3.1,0,0,0,0,0,0,1,0,0.7,0.7,0.1,0.8,3,9,11,0.00,0.00,0.00,0.00,0.00,0.24,0.03,0.26,0.24,0.26
483,Arjan Malic,BIH,DF,Sturm Graz,19,3,2,184,2.0,1,0,1,1,0,0,0,0,1.0,1.0,0.0,1.0,4,6,1,0.49,0.00,0.49,0.49,0.49,0.48,0.01,0.49,0.48,0.49
484,Reinildo Mandava,MOZ,DF,Atlético Madrid,31,6,3,367,4.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,12,13,9,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
485,Aïssa Mandi,ALG,DF,Lille,33,5,4,319,3.5,0,0,0,0,0,0,3,1,0.0,0.0,0.1,0.1,2,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
486,Nino Marcelli,SVK,"FW,MF",Slovan Bratislava,19,8,3,331,3.7,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.7,7,8,18,0.27,0.00,0.27,0.27,0.27,0.15,0.04,0.19,0.15,0.19
487,José María Giménez,URU,DF,Atlético Madrid,30,8,8,750,8.3,1,0,1,1,0,0,4,0,0.4,0.4,0.0,0.4,3,26,1,0.12,0.00,0.12,0.12,0.12,0.05,0.00,0.05,0.05,0.05
488,Omar Marmoush,EGY,FW,Manchester City,26,2,1,97,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,1,6,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16
489,Marquinhos,BRA,DF,Paris S-G,31,15,15,1349,15.0,0,0,0,0,0,0,3,0,0.5,0.5,0.5,1.1,7,85,1,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.07,0.04,0.07
490,Gerard Martín,ESP,DF,Barcelona,23,8,5,446,5.0,0,3,3,0,0,0,0,0,0.0,0.0,1.9,1.9,6,18,42,0.00,0.61,0.61,0.00,0.61,0.00,0.40,0.40,0.00,0.40
491,Iván Martín,ESP,MF,Girona,26,7,5,330,3.7,0,0,0,0,0,0,2,0,1.1,1.1,0.0,1.1,5,11,8,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.30,0.30,0.30
492,Jonas Martin,FRA,MF,Brest,35,5,0,81,0.9,0,0,0,0,0,0,0,0,0.8,0.8,0.0,0.8,1,6,3,0.00,0.00,0.00,0.00,0.00,0.93,0.00,0.93,0.93,0.93
493,Gabriel Martinelli,BRA,"FW,MF",Arsenal,23,13,11,934,10.4,2,1,3,2,0,0,2,0,4.2,4.2,2.1,6.2,44,15,84,0.19,0.10,0.29,0.19,0.29,0.40,0.20,0.60,0.40,0.60
494,Arnau Martinez,ESP,"DF,MF",Girona,22,5,5,414,4.6,0,0,0,0,0,0,3,1,0.1,0.1,0.3,0.4,11,14,17,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09
495,Emiliano Martínez,ARG,GK,Aston Villa,32,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
496,Iñigo Martínez,ESP,DF,Barcelona,34,11,11,954,10.6,2,1,3,2,0,0,3,0,0.7,0.7,1.0,1.7,15,80,7,0.19,0.09,0.28,0.19,0.28,0.07,0.09,0.16,0.07,0.16
497,Josep Martinez,ESP,GK,Inter,26,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
498,Lautaro Martínez,ARG,FW,Inter,27,13,9,763,8.5,9,0,9,8,1,1,2,0,4.8,4.0,0.8,4.9,9,21,41,1.06,0.00,1.06,0.94,0.94,0.57,0.10,0.67,0.47,0.57
499,Eliot Matazo,BEL,MF,Monaco,23,3,0,27,0.3,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,1,0,0.00,0.00,0.00,0.00,0.00,0.99,0.00,0.99,0.99,0.99
500,Mykola Matviyenko,UKR,DF,Shakhtar,29,8,8,720,8.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,4,32,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.03,0.04
501,Christian Mawissa,FRA,DF,Monaco,20,6,4,294,3.3,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,3,11,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
502,Senny Mayulu,FRA,MF,Paris S-G,19,3,0,43,0.5,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,1,1,2,2.09,0.00,2.09,2.09,2.09,0.38,0.00,0.38,0.38,0.38
503,Samuel Mbangula,BEL,FW,Juventus,21,7,2,226,2.5,1,0,1,1,0,0,0,0,0.8,0.8,0.6,1.4,8,7,25,0.40,0.00,0.40,0.40,0.40,0.39,0.27,0.66,0.39,0.66
504,Ethan Mbappé,FRA,"FW,MF",Lille,18,2,1,78,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,6,2,6,0.00,0.00,0.00,0.00,0.00,0.15,0.01,0.16,0.15,0.16
505,Kylian Mbappé,FRA,FW,Real Madrid,26,14,13,1127,12.5,7,1,8,7,0,1,0,0,9.2,8.4,1.0,9.4,53,35,117,0.56,0.08,0.64,0.56,0.64,0.75,0.08,0.83,0.69,0.77
506,Nathanael Mbuku,COD,"FW,MF",Dinamo Zagreb,23,2,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
507,James Mcatee,ENG,"MF,FW",Manchester City,22,5,0,110,1.2,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,6,10,15,0.82,0.00,0.82,0.82,0.82,0.28,0.06,0.34,0.28,0.34
508,James McConnell,ENG,MF,Liverpool,20,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,5,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
509,Luke McCowan,SCO,MF,Celtic,27,3,0,51,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,6,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
510,John McGinn,SCO,"MF,FW",Aston Villa,30,10,9,734,8.2,3,2,5,3,0,0,1,0,1.6,1.6,0.5,2.2,8,33,23,0.37,0.25,0.61,0.37,0.61,0.20,0.07,0.27,0.20,0.27
511,Callum McGregor,SCO,MF,Celtic,31,10,10,900,10.0,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.6,10,45,6,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.06,0.02,0.06
512,Weston McKennie,USA,"MF,DF",Juventus,26,9,6,555,6.2,3,0,3,3,0,0,0,0,1.3,1.3,0.8,2.1,6,38,29,0.49,0.00,0.49,0.49,0.49,0.22,0.14,0.36,0.22,0.36
513,Brandon Mechele,BEL,DF,Club Brugge,32,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,2,19,1,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
514,Jurij Medvedev,nan,"MF,DF",Slovan Bratislava,28,4,2,192,2.1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,5,0.00,0.47,0.47,0.00,0.47,0.00,0.01,0.01,0.00,0.01
515,Bjorn Meijer,NED,"DF,FW",Club Brugge,22,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
516,John Mellberg,SWE,DF,RB Salzburg,18,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
517,Nuno Mendes,POR,DF,Paris S-G,22,15,15,1369,15.2,4,1,5,4,0,0,4,0,2.2,2.2,1.1,3.3,42,95,46,0.26,0.07,0.33,0.26,0.33,0.15,0.07,0.22,0.15,0.22
518,Ferland Mendy,FRA,DF,Real Madrid,29,11,11,885,9.8,0,1,1,0,0,0,1,0,0.5,0.5,0.2,0.7,6,23,22,0.00,0.10,0.10,0.00,0.10,0.05,0.02,0.07,0.05,0.07
519,Mikel Merino,ESP,"MF,FW",Arsenal,28,12,9,817,9.1,2,3,5,2,0,0,1,0,1.1,1.0,1.3,2.3,5,33,29,0.22,0.33,0.55,0.22,0.55,0.12,0.14,0.26,0.11,0.25
520,Idjessi Metsoko,FRA,FW,Slovan Bratislava,23,7,1,158,1.8,1,0,1,1,0,0,0,0,0.4,0.4,0.1,0.5,1,1,9,0.57,0.00,0.57,0.57,0.57,0.25,0.04,0.29,0.25,0.29
521,Thomas Meunier,BEL,DF,Lille,33,9,7,616,6.8,0,1,1,0,0,0,3,0,0.5,0.5,0.5,1.0,12,37,27,0.00,0.15,0.15,0.00,0.15,0.07,0.08,0.15,0.07,0.15
522,Alexander Meyer,GER,GK,Dortmund,34,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
523,Lucas Michal,FRA,MF,Monaco,19,3,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
524,Simon Mignolet,BEL,GK,Club Brugge,37,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
525,Antoni Milambo,NED,MF,Feyenoord,20,9,9,762,8.5,3,1,4,3,0,0,1,0,1.2,1.2,0.8,2.0,11,23,24,0.35,0.12,0.47,0.35,0.47,0.15,0.10,0.24,0.15,0.24
526,Éder Militão,BRA,DF,Real Madrid,27,4,3,281,3.1,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.5,2,12,1,0.00,0.00,0.00,0.00,0.00,0.08,0.07,0.15,0.08,0.15
527,Enzo Millot,FRA,"MF,FW",Stuttgart,22,8,8,688,7.6,2,3,5,2,0,1,0,0,2.7,1.9,2.8,4.7,11,42,56,0.26,0.39,0.65,0.26,0.65,0.35,0.37,0.72,0.25,0.62
528,Milson,ANG,FW,Red Star,25,5,2,171,1.9,2,0,2,2,0,0,0,0,0.8,0.8,0.1,1.0,10,5,13,1.05,0.00,1.05,1.05,1.05,0.43,0.08,0.51,0.43,0.51
529,Ognjen Mimovic,SRB,DF,Red Star,20,5,5,370,4.1,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,10,14,22,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
530,Kim Min-jae,KOR,DF,Bayern Munich,28,13,13,1066,11.8,1,0,1,1,0,0,2,0,0.6,0.6,0.2,0.7,7,59,2,0.08,0.00,0.08,0.08,0.08,0.05,0.01,0.06,0.05,0.06
531,Takumi Minamino,JPN,"MF,FW",Monaco,30,9,6,569,6.3,3,1,4,3,0,0,0,0,2.3,2.3,1.0,3.3,11,20,45,0.47,0.16,0.63,0.47,0.63,0.37,0.15,0.52,0.37,0.52
532,Tyrone Mings,ENG,DF,Aston Villa,32,4,4,310,3.4,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,20,1,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
533,Kim Minsu,KOR,MF,Girona,19,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
534,Bojan Miovski,MKD,FW,Girona,25,4,3,273,3.0,0,0,0,0,0,1,0,0,1.6,0.8,0.0,0.8,0,1,12,0.00,0.00,0.00,0.00,0.00,0.53,0.00,0.53,0.27,0.27
535,Juan Miranda,ESP,DF,Bologna,25,5,3,305,3.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,10,14,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
536,Josip Mišić,CRO,MF,Dinamo Zagreb,30,6,5,482,5.4,0,1,1,0,0,0,1,0,0.1,0.1,0.7,0.8,4,21,1,0.00,0.19,0.19,0.00,0.19,0.02,0.12,0.14,0.02,0.14
537,Jeyland Mitchell,CRC,DF,Feyenoord,20,7,1,185,2.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,7,2,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
538,Maximilian Mittelstädt,GER,DF,Stuttgart,28,8,8,704,7.8,0,2,2,0,0,0,1,0,0.6,0.6,1.1,1.7,14,38,47,0.00,0.26,0.26,0.00,0.26,0.08,0.14,0.22,0.08,0.22
539,Henrikh Mkhitaryan,ARM,MF,Inter,36,12,9,793,8.8,0,0,0,0,0,0,3,0,1.1,1.1,1.1,2.1,25,56,26,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.24,0.12,0.24
540,Samy Mmaee,MAR,DF,Dinamo Zagreb,28,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
541,Jakub Moder,POL,MF,Feyenoord,26,4,4,360,4.0,1,0,1,0,1,1,1,0,1.1,0.3,0.4,0.7,2,19,15,0.25,0.00,0.25,0.00,0.00,0.28,0.09,0.37,0.08,0.17
542,Luka Modrić,CRO,MF,Real Madrid,39,14,7,647,7.2,0,3,3,0,0,0,2,0,0.2,0.2,1.5,1.7,11,63,14,0.00,0.42,0.42,0.00,0.42,0.03,0.21,0.24,0.03,0.24
543,Nahuel Molina,ARG,DF,Atlético Madrid,27,8,3,429,4.8,1,0,1,1,0,0,0,0,0.4,0.4,0.1,0.5,8,12,19,0.21,0.00,0.21,0.21,0.21,0.08,0.02,0.10,0.08,0.10
544,Joel Monteiro,SUI,"FW,MF",Young Boys,25,8,7,624,6.9,0,0,0,0,0,0,2,0,0.7,0.7,0.1,0.8,17,19,42,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.12,0.10,0.12
545,Álvaro Morata,ESP,FW,Milan,32,7,6,391,4.3,1,1,2,1,0,0,3,0,1.2,1.2,0.5,1.7,2,5,15,0.23,0.23,0.46,0.23,0.46,0.27,0.12,0.40,0.27,0.40
546,Leandro Morgalla,GER,DF,RB Salzburg,20,3,1,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,3,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
547,Hidemasa Morita,JPN,MF,Sporting CP,30,7,4,372,4.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,16,5,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
548,Nikola Moro,CRO,MF,Bologna,27,7,4,381,4.2,0,0,0,0,0,0,1,0,0.1,0.1,0.7,0.8,0,16,9,0.00,0.00,0.00,0.00,0.00,0.03,0.16,0.19,0.03,0.19
549,Tyler Morton,ENG,MF,Liverpool,22,1,0,39,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
550,Ngal'Ayel Mukau,COD,MF,Lille,20,8,6,563,6.3,2,0,2,2,0,0,2,0,0.8,0.8,0.1,0.9,7,16,11,0.32,0.00,0.32,0.32,0.32,0.12,0.02,0.14,0.12,0.14
551,Nordi Mukiele,FRA,DF,Leverkusen,27,5,5,358,4.0,1,1,2,1,0,0,2,1,0.4,0.4,0.1,0.5,13,20,14,0.25,0.25,0.50,0.25,0.50,0.09,0.03,0.12,0.09,0.12
552,Thomas Müller,GER,"MF,FW",Bayern Munich,35,12,4,371,4.1,3,1,4,3,0,0,1,0,2.2,2.2,1.1,3.2,10,20,45,0.73,0.24,0.97,0.73,0.97,0.52,0.26,0.78,0.52,0.78
553,Dane Murray,SCO,DF,Celtic,21,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
554,Yunus Musah,USA,"FW,MF",Milan,22,7,5,412,4.6,0,0,0,0,0,0,3,1,0.2,0.2,0.3,0.6,13,17,24,0.00,0.00,0.00,0.00,0.00,0.05,0.07,0.12,0.05,0.12
555,Jamal Musiala,GER,MF,Bayern Munich,22,12,9,864,9.6,3,3,6,3,0,0,1,0,3.8,3.8,4.0,7.8,48,55,71,0.31,0.31,0.62,0.31,0.62,0.39,0.41,0.81,0.39,0.81
556,Almoatasem Al Musrati,LBY,MF,Monaco,29,1,1,51,0.6,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
557,Alen Mustafić,BIH,MF,Slovan Bratislava,25,4,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17
558,Chris Nadje,FRA,"MF,FW",Feyenoord,23,3,0,90,1.0,0,0,0,0,0,0,0,1,0.1,0.1,0.0,0.1,1,3,3,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
559,Adamo Nagalo,BFA,DF,PSV Eindhoven,22,5,1,146,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,0,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
560,Amara Nallo,ENG,DF,Liverpool,18,1,0,4,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
561,Cherif Ndiaye,SEN,FW,Red Star,29,8,7,566,6.3,2,1,3,1,1,1,2,0,3.0,2.2,0.7,2.9,4,11,22,0.32,0.16,0.48,0.16,0.32,0.47,0.12,0.59,0.34,0.46
562,Dan Ndoye,SUI,"FW,MF",Bologna,24,8,7,616,6.8,0,0,0,0,0,0,0,0,1.3,1.3,0.9,2.2,38,25,39,0.00,0.00,0.00,0.00,0.00,0.19,0.13,0.32,0.19,0.32
563,Kosta Nedeljković,SRB,"FW,DF",Aston Villa,19,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
564,Neto,BRA,GK,Arsenal,35,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
565,Manuel Neuer,GER,GK,Bayern Munich,39,10,10,822,9.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
566,João Neves,POR,MF,Paris S-G,20,16,15,1348,15.0,1,1,2,1,0,0,2,0,2.1,2.1,1.7,3.8,22,84,31,0.07,0.07,0.13,0.07,0.13,0.14,0.11,0.25,0.14,0.25
567,Ivan Nevistić,CRO,GK,Dinamo Zagreb,26,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
568,Newerton,BRA,"FW,MF",Shakhtar,19,4,0,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,4,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
569,Abdoulaye Niakhate Ndiaye,SEN,DF,Brest,23,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
570,Casper Nielsen,DEN,"MF,FW",Club Brugge,31,6,1,143,1.6,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,1,3,3,0.63,0.00,0.63,0.63,0.63,0.26,0.00,0.26,0.26,0.26
571,Bart Nieuwkoop,NED,"DF,MF",Feyenoord,29,5,5,348,3.9,0,1,1,0,0,0,0,0,0.3,0.3,0.2,0.5,1,12,14,0.00,0.26,0.26,0.00,0.26,0.09,0.05,0.14,0.09,0.14
572,Gustaf Nilsson,SWE,FW,Club Brugge,28,7,1,177,2.0,1,0,1,0,1,1,1,0,1.3,0.5,0.0,0.5,0,4,5,0.51,0.00,0.51,0.00,0.00,0.65,0.00,0.65,0.25,0.25
573,Felix Nmecha,GER,MF,Dortmund,24,9,7,618,6.9,1,1,2,1,0,0,2,0,0.3,0.3,0.3,0.6,8,32,2,0.15,0.15,0.29,0.15,0.29,0.04,0.05,0.09,0.04,0.09
574,Alexander Nübel,GER,GK,Stuttgart,28,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
575,Matheus Nunes,POR,"MF,DF",Manchester City,26,7,6,531,5.9,1,3,4,0,1,1,1,0,0.9,0.2,2.0,2.2,31,38,69,0.17,0.51,0.68,0.00,0.51,0.16,0.34,0.50,0.03,0.37
576,Darwin Núñez,URU,FW,Liverpool,25,9,5,466,5.2,1,1,2,1,0,0,1,0,2.8,2.8,0.5,3.3,12,12,36,0.19,0.19,0.39,0.19,0.39,0.58,0.11,0.69,0.58,0.69
577,Antonio Nusa,NOR,"MF,DF",RB Leipzig,20,8,6,518,5.8,0,0,0,0,0,0,0,0,0.6,0.6,0.7,1.3,22,19,39,0.00,0.00,0.00,0.00,0.00,0.11,0.11,0.22,0.11,0.22
578,Ethan Nwaneri,ENG,"FW,MF",Arsenal,18,7,2,224,2.5,2,0,2,2,0,0,0,0,0.8,0.8,0.4,1.2,10,6,16,0.80,0.00,0.80,0.80,0.80,0.31,0.16,0.47,0.31,0.47
579,Trey Nyoni,ENG,"MF,FW",Liverpool,17,1,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
580,Armando Obispo,NED,DF,PSV Eindhoven,26,6,3,263,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,9,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
581,Jan Oblak,SVN,GK,Atlético Madrid,32,10,10,930,10.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
582,Jens Odgaard,DEN,"FW,MF",Bologna,26,5,0,130,1.4,0,1,1,0,0,0,1,0,0.2,0.2,0.5,0.7,2,6,4,0.00,0.69,0.69,0.00,0.69,0.12,0.36,0.48,0.12,0.48
583,Takuya Ogiwara,JPN,DF,Dinamo Zagreb,25,3,3,223,2.5,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.5,5,1,12,0.40,0.00,0.40,0.40,0.40,0.14,0.04,0.18,0.14,0.18
584,Noah Okafor,SUI,"FW,MF",Milan,25,5,1,106,1.2,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,7,11,15,0.00,0.85,0.85,0.00,0.85,0.09,0.43,0.52,0.09,0.52
585,Victor Olatunji,NGA,FW,Sparta Prague,25,8,5,422,4.7,2,1,3,2,0,0,2,0,1.0,1.0,0.8,1.8,3,6,12,0.43,0.21,0.64,0.43,0.64,0.21,0.17,0.38,0.21,0.38
586,Peter Olayinka,NGA,"FW,DF",Red Star,29,3,3,250,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,6,7,19,0.00,0.00,0.00,0.00,0.00,0.09,0.04,0.13,0.09,0.13
587,Michael Olise,FRA,"FW,MF",Bayern Munich,23,14,13,1027,11.4,5,2,7,4,1,1,1,0,5.1,4.3,3.1,7.5,52,99,155,0.44,0.18,0.61,0.35,0.53,0.45,0.27,0.72,0.38,0.65
588,Dani Olmo,ESP,MF,Barcelona,27,9,6,435,4.8,2,1,3,2,0,0,0,0,2.3,2.3,1.0,3.2,12,33,36,0.41,0.21,0.62,0.41,0.62,0.47,0.20,0.66,0.47,0.66
589,Amadou Onana,BEL,MF,Aston Villa,23,5,4,271,3.0,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,1,7,2,0.33,0.00,0.33,0.33,0.33,0.05,0.04,0.09,0.05,0.09
