Rk,Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
603,Berkay Özcan,TUR,MF,Başakşehir,27,3,1,125,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,6,4,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.08,0.03,0.08
604,Berat Özdemir,TUR,"MF,DF",Başakşehir,27,5,3,290,3.2,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,13,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
606,Dźmitryj Padstrełaŭ,BLR,"MF,FW",Dinamo Minsk,26,5,5,363,4.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,7,2,26,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.08,0.06,0.08
607,Syarhey Palitsevich,BLR,DF,Dinamo Minsk,35,3,2,181,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
608,Noah Pallas,FIN,"DF,MF",HJK,24,6,6,490,5.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,11,19,29,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
609,Cole Palmer,ENG,MF,Chelsea,23,5,3,263,2.9,0,1,1,0,0,0,0,0,1.1,1.1,1.3,2.4,16,18,23,0.00,0.34,0.34,0.00,0.34,0.38,0.43,0.81,0.38,0.81
610,Erik Palmer-Brown,USA,DF,Panathinaikos,28,1,1,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
611,Kevor Palumets,EST,MF,HJK,22,1,0,31,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,3,1,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.51,0.51,0.51
612,Dzyanis Palyakow,BLR,DF,Dinamo Minsk,34,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
613,Nikolas Panayiotou,CYP,DF,AC Omonia,25,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
614,Radovan Pankov,SRB,DF,Legia Warsaw,29,8,7,583,6.5,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,4,11,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
615,Miloš Pantović,SRB,"FW,MF",TSC Bačka Top,22,8,6,519,5.8,5,1,6,5,0,0,0,0,3.8,3.8,0.5,4.3,7,11,49,0.87,0.17,1.04,0.87,1.04,0.65,0.09,0.74,0.65,0.74
616,Antonios Papadopoulos,GER,DF,Lugano,25,7,7,629,7.0,1,0,1,1,0,0,0,1,0.3,0.3,0.7,1.0,3,14,5,0.14,0.00,0.14,0.14,0.14,0.05,0.10,0.14,0.05,0.14
617,Fabiano Parisi,ITA,"DF,FW",Fiorentina,24,11,7,652,7.2,0,0,0,0,0,0,3,0,0.3,0.3,0.9,1.2,26,30,38,0.00,0.00,0.00,0.00,0.00,0.04,0.13,0.17,0.04,0.17
618,Josh Pask,ENG,DF,The New Saints,27,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
619,Manuel Pedreño,ESP,DF,Olimpija,24,5,4,316,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,7,33,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
620,Aleksa Pejić,SRB,MF,TSC Bačka Top,25,6,3,247,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,8,3,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
621,Tomáš Pekhart,CZE,FW,Legia Warsaw,35,6,2,191,2.1,1,0,1,0,1,1,0,0,0.8,0.0,0.0,0.0,0,4,5,0.47,0.00,0.47,0.00,0.00,0.37,0.00,0.37,0.00,0.00
622,Dimitris Pelkas,GRE,MF,Başakşehir,31,5,2,187,2.1,1,0,1,1,0,0,1,0,0.6,0.6,0.7,1.3,4,7,11,0.48,0.00,0.48,0.48,0.48,0.31,0.32,0.63,0.31,0.63
623,Facundo Pellistri,URU,"FW,MF",Panathinaikos,23,5,3,239,2.7,1,0,1,1,0,0,0,0,1.6,1.6,0.2,1.8,14,8,26,0.38,0.00,0.38,0.38,0.38,0.59,0.07,0.66,0.59,0.66
624,James Penrice,SCO,DF,Hearts,26,5,5,450,5.0,0,0,0,0,0,0,1,0,0.1,0.1,1.4,1.5,10,26,25,0.00,0.00,0.00,0.00,0.00,0.03,0.27,0.29,0.03,0.29
625,Gabriel Pereira,BRA,DF,FC Copenhagen,25,9,9,840,9.3,1,0,1,1,0,0,1,0,0.7,0.7,0.1,0.7,5,34,2,0.11,0.00,0.11,0.11,0.11,0.07,0.01,0.08,0.07,0.08
626,Romain Perraud,FRA,DF,Betis,27,7,5,534,5.9,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.4,14,24,24,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07
627,Lucas Perrin,FRA,DF,Cercle Brugge,26,2,1,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
628,Melvin Persson,SWE,MF,Djurgården,18,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
629,Nemanja Petrović,SRB,DF,TSC Bačka Top,33,5,5,450,5.0,0,1,1,0,0,0,1,0,0.2,0.2,0.8,1.1,3,33,20,0.00,0.20,0.20,0.00,0.20,0.05,0.17,0.22,0.05,0.22
630,Radosav Petrović,SRB,DF,APOEL,36,6,6,524,5.8,0,0,0,0,0,0,2,0,0.3,0.3,0.3,0.5,3,25,1,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.09,0.05,0.09
631,Grenik Petrsoyan,ARM,"MF,FW",FC Noah,23,3,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
632,Krzysztof Piątek,POL,FW,Başakşehir,29,6,5,465,5.2,5,0,5,4,1,1,2,0,3.9,3.5,0.6,4.2,11,5,30,0.97,0.00,0.97,0.77,0.77,0.76,0.12,0.88,0.68,0.80
633,Pico,CPV,DF,Shamrock Rov,32,8,8,750,8.3,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,1,18,0,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
634,Marvin Pieringer,GER,FW,Heidenheim,25,5,1,177,2.0,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.6,3,1,12,0.00,0.00,0.00,0.00,0.00,0.29,0.09,0.39,0.29,0.39
635,Oskar Pietuszewski,POL,"FW,MF",Jagiellonia,17,4,0,51,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.18,0.18,0.18
636,Vadzim Pihas,BLR,DF,Dinamo Minsk,23,6,6,540,6.0,0,0,0,0,0,0,1,0,0.1,0.1,1.8,1.9,25,23,27,0.00,0.00,0.00,0.00,0.00,0.02,0.29,0.32,0.02,0.32
637,Aleks Pihler,SVN,MF,Borac Banja Luka,31,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
638,Kostas Pileas,CYP,DF,Pafos FC,26,5,2,171,1.9,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,3,5,13,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03
639,Virgile Pinson,FRA,"FW,MF",FC Noah,29,6,4,432,4.8,1,2,3,1,0,0,0,0,1.3,1.3,1.1,2.4,33,17,48,0.21,0.42,0.62,0.21,0.62,0.27,0.24,0.50,0.27,0.50
640,Diogo Pinto,POR,MF,Olimpija,25,4,2,241,2.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,7,5,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.09,0.05,0.09
641,Luke Plange,ENG,"FW,MF",HJK,22,3,0,48,0.5,0,0,0,0,0,1,0,0,0.9,0.4,0.0,0.4,3,1,7,0.00,0.00,0.00,0.00,0.00,1.66,0.00,1.66,0.73,0.73
642,Sergiu Plătică,MDA,"FW,DF",Petrocub,33,6,6,527,5.9,1,0,1,1,0,0,0,0,1.8,1.8,0.1,1.9,11,16,25,0.17,0.00,0.17,0.17,0.17,0.30,0.03,0.33,0.30,0.33
643,Aleksei Ploshchadnyi,RUS,GK,FC Noah,21,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
644,Léon-Maurice Pöhls,GER,GK,Shamrock Rov,28,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
645,Cezary Polak,POL,DF,Jagiellonia,21,2,1,126,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
646,Paris Polikarpou,CYP,"MF,DF",APOEL,24,2,0,18,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27
647,Marin Pongračić,CRO,DF,Fiorentina,27,6,6,554,6.2,0,1,1,0,0,0,2,0,0.2,0.2,0.6,0.8,4,16,1,0.00,0.16,0.16,0.00,0.16,0.03,0.11,0.13,0.03,0.13
648,Rafael Pontelo,BRA,DF,Pafos FC,22,2,1,98,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,3,4,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09
649,Markus Poom,EST,MF,Shamrock Rov,26,6,6,442,4.9,1,0,1,1,0,0,2,0,0.2,0.2,0.9,1.1,2,23,6,0.20,0.00,0.20,0.20,0.20,0.03,0.19,0.22,0.03,0.22
650,Albert Posiadala,POL,GK,Molde,22,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
651,Maxim Potîrniche,MDA,DF,Petrocub,35,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,5,0,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
652,August Priske,DEN,FW,Djurgården,21,10,4,496,5.5,1,1,2,1,0,0,0,0,1.1,1.1,0.6,1.6,7,8,26,0.18,0.18,0.36,0.18,0.36,0.21,0.11,0.32,0.21,0.32
653,Kacper Przybyłko,POL,FW,Lugano,32,8,0,186,2.1,0,0,0,0,0,0,1,0,0.4,0.4,0.8,1.2,5,4,8,0.00,0.00,0.00,0.00,0.00,0.22,0.44,0.67,0.22,0.67
654,Matěj Pulkrab,CZE,"FW,MF",Mladá Boleslav,28,4,0,26,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,3,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.36,0.36
655,Afimico Pululu,nan,FW,Jagiellonia,26,12,12,996,11.1,8,1,9,7,1,2,1,0,5.0,3.3,2.3,5.5,13,23,72,0.72,0.09,0.81,0.63,0.72,0.45,0.20,0.65,0.29,0.50
656,Dan Puscas,MDA,"MF,FW",Petrocub,23,5,4,344,3.8,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,4,12,13,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.07,0.03,0.07
657,Domingos Quina,POR,"MF,FW",Pafos FC,25,7,1,182,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,7,15,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.09,0.04,0.09
658,Jordi Quintillà,ESP,MF,St. Gallen,31,4,3,285,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,2,9,4,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10
659,Xavi Quintillà,ESP,DF,APOEL,28,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,12,33,17,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
660,Haris Radetinac,BIH,FW,Djurgården,39,3,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
661,Milan Radin,SRB,MF,TSC Bačka Top,33,7,7,630,7.0,0,0,0,0,0,0,5,0,0.8,0.8,0.8,1.6,9,42,15,0.00,0.00,0.00,0.00,0.00,0.12,0.11,0.23,0.12,0.23
662,Viktor Radojevic,SRB,DF,TSC Bačka Top,20,2,2,180,2.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,1,12,9,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
663,Andrija Radulović,MNE,"FW,MF",Rapid Wien,22,3,1,81,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,5,5,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
664,Raí,BRA,DF,Dinamo Minsk,25,6,6,479,5.3,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,11,22,24,0.00,0.19,0.19,0.00,0.19,0.04,0.06,0.10,0.04,0.10
665,Samuel Rak-Sakyi,ENG,"MF,FW",Chelsea,20,4,1,107,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,1,9,3,0.00,0.00,0.00,0.00,0.00,0.15,0.05,0.19,0.15,0.19
666,Diant Ramaj,GER,GK,FC Copenhagen,23,4,4,390,4.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
667,Jesús Ramírez,VEN,FW,Vitória,27,5,2,230,2.6,1,0,1,1,0,0,1,0,1.1,1.1,0.0,1.1,5,1,12,0.39,0.00,0.39,0.39,0.39,0.42,0.00,0.42,0.42,0.42
668,Mark Randall,ENG,MF,Larne FC,35,6,3,219,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,5,6,3,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07
669,Luca Ranieri,ITA,DF,Fiorentina,26,9,7,682,7.6,2,1,3,2,0,0,2,0,0.5,0.5,0.5,1.0,12,27,2,0.26,0.13,0.40,0.26,0.40,0.07,0.07,0.14,0.07,0.14
670,Marcel Ratnik,SVN,"DF,MF",Olimpija,21,7,7,630,7.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,5,23,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
671,Serge Raux Yao,FRA,DF,Rapid Wien,25,10,10,949,10.5,0,0,0,0,0,0,1,1,0.2,0.2,0.2,0.4,4,31,1,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
672,Christiaan Ravych,BEL,DF,Cercle Brugge,22,7,6,520,5.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,13,1,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
673,Daniel Redmond,ENG,"DF,MF",The New Saints,34,6,6,506,5.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,18,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
674,René Renner,AUT,DF,LASK,31,1,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
675,Tomás Ribeiro,POR,DF,Vitória,26,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
676,Amir Richardson,MAR,MF,Fiorentina,23,10,5,514,5.7,1,0,1,1,0,0,1,0,0.6,0.6,0.1,0.7,12,30,7,0.18,0.00,0.18,0.18,0.18,0.12,0.01,0.13,0.12,0.13
677,Jacob Rinne,SWE,GK,Djurgården,31,9,8,765,8.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
678,Marko Ristić,SVN,DF,Olimpija,20,4,3,272,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.9,0.9,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.31,0.00,0.31
679,Matias Ritari,FIN,MF,HJK,19,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
680,Óscar Rivas,ESP,DF,Vitória,25,3,3,270,3.0,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,0,4,0,0.33,0.00,0.33,0.33,0.33,0.16,0.00,0.16,0.16,0.16
681,Robert,BRA,"FW,MF",FC Copenhagen,20,8,5,438,4.9,0,0,0,0,0,0,1,0,0.8,0.8,0.0,0.8,27,7,53,0.00,0.00,0.00,0.00,0.00,0.17,0.01,0.17,0.17,0.17
682,Connor Roberts,WAL,GK,The New Saints,32,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
683,Marc Roca,ESP,MF,Betis,28,2,1,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,6,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
684,Pedro Rodrigues,POR,MF,Pafos FC,28,9,8,719,8.0,0,0,0,0,0,0,2,0,0.6,0.6,0.3,0.9,19,111,13,0.00,0.00,0.00,0.00,0.00,0.07,0.04,0.11,0.07,0.11
685,Jesus Rodríguez,ESP,FW,Betis,19,7,5,373,4.1,1,0,1,1,0,0,0,0,1.5,1.5,0.1,1.7,19,10,46,0.24,0.00,0.24,0.24,0.24,0.37,0.04,0.40,0.37,0.40
686,Ricardo Rodríguez,SUI,DF,Betis,32,9,9,756,8.4,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.7,11,33,17,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09
687,Davy Roef,BEL,GK,Gent,31,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
688,Viktor Rogan,SRB,DF,Borac Banja Luka,22,4,2,176,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,6,5,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
689,Taras Romanchuk,POL,MF,Jagiellonia,33,9,4,492,5.5,1,0,1,1,0,0,2,0,0.6,0.6,0.2,0.8,3,25,1,0.18,0.00,0.18,0.18,0.18,0.11,0.03,0.14,0.11,0.14
690,Vitor Roque,BRA,FW,Betis,20,7,3,285,3.2,0,0,0,0,0,0,0,1,0.8,0.8,0.1,0.9,8,3,13,0.00,0.00,0.00,0.00,0.00,0.25,0.04,0.29,0.25,0.29
691,Kye Rowles,AUS,DF,Hearts,26,5,5,450,5.0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,1,16,2,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
692,Matjaž Rozman,SVN,GK,NK Celje,38,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
693,Tommaso Rubino,ITA,MF,Fiorentina,18,1,0,16,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
694,Aitor Ruibal,ESP,DF,Betis,29,12,8,806,9.0,0,2,2,0,0,0,5,0,0.3,0.3,1.0,1.3,13,55,53,0.00,0.22,0.22,0.00,0.22,0.04,0.12,0.15,0.04,0.15
695,Víctor Ruiz,ESP,"MF,FW",St. Gallen,31,3,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
696,Andy Ryan,SCO,FW,Larne FC,30,5,5,404,4.5,0,0,0,0,0,0,1,0,1.2,1.2,0.3,1.5,5,8,24,0.00,0.00,0.00,0.00,0.00,0.27,0.06,0.33,0.27,0.33
697,Youssouf Sabaly,SEN,DF,Betis,32,7,6,522,5.8,0,2,2,0,0,0,2,0,0.2,0.2,0.7,1.0,10,35,33,0.00,0.34,0.34,0.00,0.34,0.04,0.13,0.16,0.04,0.16
698,Besard Sabovic,SWE,MF,Djurgården,27,6,6,509,5.7,0,1,1,0,0,0,2,0,0.6,0.6,0.9,1.5,6,22,10,0.00,0.18,0.18,0.00,0.18,0.10,0.16,0.26,0.10,0.26
699,Michal Sáček,CZE,DF,Jagiellonia,28,7,7,578,6.4,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,15,43,16,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05
700,Alyaksandr Sachywka,BLR,DF,Dinamo Minsk,39,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
701,Amir Saipi,KVX,GK,Lugano,24,8,8,750,8.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
702,Benson Sakala,ZAM,MF,Mladá Boleslav,28,5,3,202,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
703,Matisse Samoise,BEL,"DF,FW",Gent,23,5,3,278,3.1,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.8,8,21,26,0.00,0.00,0.00,0.00,0.00,0.11,0.14,0.25,0.11,0.25
704,Samu,POR,"MF,FW",Vitória,29,6,1,185,2.1,2,0,2,2,0,0,1,0,0.6,0.6,0.1,0.7,2,9,10,0.97,0.00,0.97,0.97,0.97,0.29,0.06,0.35,0.29,0.35
705,Robert Sánchez,ESP,GK,Chelsea,27,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
706,Jadon Sancho,ENG,"FW,MF",Chelsea,25,7,6,503,5.6,1,5,6,1,0,0,0,0,0.4,0.4,2.9,3.3,32,29,53,0.18,0.89,1.07,0.18,1.07,0.07,0.53,0.60,0.07,0.60
707,Theo Sander,DEN,GK,FC Copenhagen,20,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
708,Gustavo Sangaré,BFA,MF,FC Noah,28,5,5,404,4.5,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,15,22,3,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
709,Mamadou Sangare,MLI,MF,Rapid Wien,22,9,9,712,7.9,0,2,2,0,0,0,3,1,0.9,0.9,0.0,1.0,14,57,9,0.00,0.25,0.25,0.00,0.25,0.12,0.00,0.12,0.12,0.12
710,Hevertton Santos,BRA,DF,Vitória,24,2,2,111,1.2,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,0,4,6,0.00,0.00,0.00,0.00,0.00,0.45,0.04,0.49,0.45,0.49
711,Nuno Santos,POR,"FW,MF",Vitória,26,8,5,491,5.5,1,1,2,1,0,0,1,0,2.1,2.1,1.6,3.6,15,36,48,0.18,0.18,0.37,0.18,0.37,0.38,0.29,0.67,0.38,0.67
712,Pablo Santos,BRA,DF,FC Noah,33,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,2,0,0.00,0.00,0.00,0.00,0.00,0.15,0.06,0.21,0.15,0.21
713,Kingsley Sarfo,GHA,MF,APOEL,30,1,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
714,Zvonimir Šarlija,CRO,DF,Pafos FC,28,4,2,230,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
715,Giannis Satsias,CYP,MF,APOEL,22,5,3,260,2.9,0,0,0,0,0,0,2,1,0.3,0.3,0.4,0.7,4,7,12,0.00,0.00,0.00,0.00,0.00,0.11,0.15,0.26,0.11,0.26
716,Dragoljub Savić,SRB,"FW,MF",TSC Bačka Top,24,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,0,2,0.00,0.00,0.00,0.00,0.00,0.08,0.29,0.37,0.08,0.37
717,Stefan Savic,AUT,"MF,FW",Borac Banja Luka,31,10,10,887,9.9,1,1,2,1,0,0,0,0,1.1,1.1,0.6,1.7,27,48,29,0.10,0.10,0.20,0.10,0.20,0.12,0.06,0.18,0.12,0.18
718,Louis Schaub,AUT,"MF,FW",Rapid Wien,30,9,8,677,7.5,3,0,3,3,0,0,1,0,2.4,2.4,1.1,3.5,21,31,51,0.40,0.00,0.40,0.40,0.40,0.32,0.15,0.47,0.32,0.47
719,Bart Schenkeveld,NED,DF,Panathinaikos,33,4,4,315,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,7,19,0,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
720,Daniel Schmidt,JPN,GK,Gent,33,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
721,Jakob Schöller,AUT,DF,Rapid Wien,19,3,0,112,1.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,7,1,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29
722,Jan Schöppner,GER,"MF,DF",Heidenheim,25,8,1,309,3.4,1,0,1,1,0,0,3,0,0.4,0.4,0.1,0.5,9,20,5,0.29,0.00,0.29,0.29,0.29,0.13,0.04,0.17,0.13,0.17
